url,total_messages,user_messages,assistant_messages,platform
https://chatgpt.com/share/67f450a4-9f28-800f-afb6-25bdf94e371b,2,1,1,chatgpt
https://chatgpt.com/share/67f45f0a-e900-8001-b2e1-2705899d2dc3,2,1,1,chatgpt
https://chatgpt.com/share/67f47758-7e14-800b-8822-fa356075da23,4,2,2,chatgpt
https://chatgpt.com/share/67f4798f-b638-8000-8903-ab2b67b59678,6,3,3,chatgpt
https://chatgpt.com/share/67f4850c-72f0-8001-bff3-255e4554226a,2,1,1,chatgpt
https://chatgpt.com/share/67f488b2-7858-8010-8f65-9a099752d324,4,2,2,chatgpt
https://chatgpt.com/share/67f494b4-7f94-8004-aaf2-d45df3f55918,4,2,2,chatgpt
https://chatgpt.com/share/67f4a7d9-a5b4-8008-a808-f78e8171673e,6,3,3,chatgpt
https://chatgpt.com/share/67f4af27-48bc-8003-ab29-4479906eb7c9,4,2,2,chatgpt
https://chatgpt.com/share/67f4ee5f-fa44-800c-831c-d92701516eb9,6,3,3,chatgpt
https://chatgpt.com/share/67f50461-20f0-8012-a606-54a609a8b23b,2,1,1,chatgpt
https://chatgpt.com/share/67f50e17-b3ac-8003-817c-d8abd8dae710,4,2,2,chatgpt
https://chatgpt.com/share/67f51da5-042c-8001-9214-dc932c9d3c2f,2,1,1,chatgpt
https://chatgpt.com/share/67f51f55-e0cc-8001-9743-5edf1992e029,2,1,1,chatgpt
https://chatgpt.com/share/67f59ec7-abcc-8007-be4a-8ad431bb4c8e,64,32,32,chatgpt
https://chatgpt.com/share/67f5ae28-5700-800d-b241-386462a30703,2,1,1,chatgpt
https://chatgpt.com/share/67f5c905-5e00-8013-8d90-26f1bd74f80e,16,8,8,chatgpt
https://chatgpt.com/share/67f5d12e-7d10-8011-b873-2c936d122b9b,4,2,2,chatgpt
https://chatgpt.com/share/67f5ef54-eed8-800c-a1c1-172ca68c627c,4,2,2,chatgpt
https://chatgpt.com/share/67f60717-0f10-8000-ae1b-8dc367105523,2,1,1,chatgpt
https://chatgpt.com/share/67f625a3-df48-800f-b8c2-7a71c64f7d90,4,2,2,chatgpt
https://chatgpt.com/share/67f63d1a-5020-8010-8a47-eb1337955302,2,1,1,chatgpt
https://chatgpt.com/share/67f64510-4e18-8005-ba57-4c493f98dc1e,6,3,3,chatgpt
https://chatgpt.com/share/67f674b9-5494-800e-85d3-00f17d61f7d9,2,1,1,chatgpt
https://chatgpt.com/share/67f6a960-c1ac-8012-a1fa-f9467c046898,2,1,1,chatgpt
https://chatgpt.com/share/67f6aa11-61d4-8001-a845-898636b7caea,6,3,3,chatgpt
https://chatgpt.com/share/67f6ade2-788c-8007-8a1d-11df04f0644e,14,7,7,chatgpt
https://chatgpt.com/share/67f6ca9e-8fa0-800a-9fe5-9f1b298a5456,10,5,5,chatgpt
https://chatgpt.com/share/67f6fd7d-6ca4-8006-bbc0-9502b9883d1d,2,1,1,chatgpt
https://chatgpt.com/share/67f70675-209c-8000-a083-3ff41cc54e05,2,1,1,chatgpt
https://chatgpt.com/share/67f70c38-572c-8003-a3ca-aaf489c517c9,2,1,1,chatgpt
https://chatgpt.com/share/67f711ee-cf98-8005-bc3e-55087bb986c6,36,18,18,chatgpt
https://chatgpt.com/share/67f729b2-22c0-800d-9c0a-36b69daa6081,2,1,1,chatgpt
https://chatgpt.com/share/67f74931-dd60-800c-91a8-65452854c025,4,2,2,chatgpt
https://chatgpt.com/share/67f783ca-d0fc-800e-91c3-380d6f1e9534,2,1,1,chatgpt
https://chatgpt.com/share/67f79dc6-5c20-8009-88d5-8cb7afd85df5,4,2,2,chatgpt
https://chatgpt.com/share/67f7b173-5edc-800e-93bc-2cc08d1fa7e7,4,2,2,chatgpt
https://chatgpt.com/share/67f7e248-2734-8001-85ea-9910d4a286cc,2,1,1,chatgpt
https://chatgpt.com/share/67f7ef47-f21c-800a-b5dd-fc8c9aefff88,2,1,1,chatgpt
https://chatgpt.com/share/67f7f6f5-fffc-8000-8ad7-e85b23912ea4,8,4,4,chatgpt
https://chatgpt.com/share/67f84c4e-e728-8006-a8f3-1e417daef05f,2,1,1,chatgpt
https://chatgpt.com/share/67f871d0-d1f8-8010-8736-6794a49a88e8,8,4,4,chatgpt
https://chatgpt.com/share/67f880fa-80b8-8005-9697-4729e71ed0c7,2,1,1,chatgpt
https://chatgpt.com/share/67f8ab34-859c-8007-b609-8d05aa3dee65,2,1,1,chatgpt
https://chatgpt.com/share/67f8c12c-1440-800a-a156-cc7188509788,10,5,5,chatgpt
https://chatgpt.com/share/67f8c1cc-99d4-8003-902e-41a8de48439a,2,1,1,chatgpt
https://chatgpt.com/share/67f8c692-0358-8002-85a3-c0bb3815782e,2,1,1,chatgpt
https://chatgpt.com/share/67f8f54d-901c-800f-af1a-1a14468e853b,1,1,0,chatgpt
https://chatgpt.com/share/67f90d78-661c-8011-b422-a4aced87135f,178,89,89,chatgpt
https://chatgpt.com/share/67f91bd8-dfc0-800a-ab94-1ed9401da3cf,10,5,5,chatgpt
https://chatgpt.com/share/67f92493-bdcc-8006-a0dc-beb1944f0194,2,1,1,chatgpt
https://chatgpt.com/share/67f93654-0964-8004-b74c-ed864f35553a,4,2,2,chatgpt
https://chatgpt.com/share/67f959e5-b74c-800a-9a7f-2999cfb7375e,4,2,2,chatgpt
https://chatgpt.com/share/67f96560-689c-8002-844b-0cab2215eb0b,2,1,1,chatgpt
https://chatgpt.com/share/67f96b4f-d418-800d-9952-33ef044b895e,4,2,2,chatgpt
https://chatgpt.com/share/67f96b99-5548-8012-837a-cff62ea9345e,2,1,1,chatgpt
https://chatgpt.com/share/67f97c08-959c-8013-9a31-de8537f547cd,12,6,6,chatgpt
https://chatgpt.com/share/67f97c50-2b6c-8007-9b14-be6e9fe125ee,2,1,1,chatgpt
https://chatgpt.com/share/67f980d1-847c-8004-8dc1-506e4de7bffd,14,7,7,chatgpt
https://chatgpt.com/share/67f9b63b-39a8-800b-9290-a5f6059ecd21,2,1,1,chatgpt
https://chatgpt.com/share/67f9bd4e-a334-8013-a33c-0a41d97d28bb,4,2,2,chatgpt
https://chatgpt.com/share/67f9d58f-1968-8000-9cef-6e29aaa40a3d,10,5,5,chatgpt
https://chatgpt.com/share/67f9f411-e22c-800c-880c-caa8cd33c778,12,6,6,chatgpt
https://chatgpt.com/share/67f9f525-a6b0-800d-99ac-cd50cd2e9ada,4,2,2,chatgpt
https://chatgpt.com/share/67fa4c03-b458-8000-a0ff-5812da912a5b,1,1,0,chatgpt
https://chatgpt.com/share/67fa670d-ccdc-8004-83b9-88d62e6566a2,2,1,1,chatgpt
https://chatgpt.com/share/67fa72bb-3ddc-8012-b4e3-7739ee84d2a2,18,9,9,chatgpt
https://chatgpt.com/share/67face6a-b228-8001-af9a-80afb15f6da2,16,8,8,chatgpt
https://chatgpt.com/share/67faea19-4654-8009-9769-e40c3be9d0d7,18,9,9,chatgpt
https://chatgpt.com/share/67faeb4f-8ea8-8001-92ac-dab6490805aa,282,141,141,chatgpt
https://chatgpt.com/share/67fb001c-ca3c-8011-9999-a5a8a916ce81,8,4,4,chatgpt
https://chatgpt.com/share/67fb19f0-8aac-8000-b005-0f50dfc5602a,2,1,1,chatgpt
https://chatgpt.com/share/67fb5ac2-3968-8007-9947-e5069f6b0554,4,2,2,chatgpt
https://chatgpt.com/share/67fb933f-2b0c-8001-a5bf-f2e9bff917a5,2,1,1,chatgpt
https://chatgpt.com/share/67fba02f-a860-8009-a7c7-b1e1de614fda,2,1,1,chatgpt
https://chatgpt.com/share/67fbac37-7400-8011-87dc-31801e6f7250,10,5,5,chatgpt
https://chatgpt.com/share/67fbb7b0-26fc-800e-84d4-3105e4cea24f,2,1,1,chatgpt
https://chatgpt.com/share/67fbcba9-32a0-8013-a914-ca84840e1971,24,12,12,chatgpt
https://chatgpt.com/share/67fbce72-5dc0-800b-8df4-c9bd9e411ccd,6,3,3,chatgpt
https://chatgpt.com/share/67fbd925-4e10-8012-a8fc-1da9796d766b,2,1,1,chatgpt
https://chatgpt.com/share/67fbe2f2-b4ac-800d-ad66-a29ace592cb0,7,4,3,chatgpt
https://chatgpt.com/share/67fbe8cd-d4e8-800c-8b50-158b4fe72e31,108,54,54,chatgpt
https://chatgpt.com/share/67fc0076-4dec-800e-b2f3-9a9afd4b533d,2,1,1,chatgpt
https://chatgpt.com/share/67fc1486-e288-8006-81ff-1e869e7df3a0,2,1,1,chatgpt
https://chatgpt.com/share/67fc1b76-d300-8003-a33f-daa8d6c79d09,2,1,1,chatgpt
https://chatgpt.com/share/67fc1eeb-1bd4-8003-a866-1f1baf6921d7,2,1,1,chatgpt
https://chatgpt.com/share/67fc2981-0828-8010-8169-243b46b32e0e,4,2,2,chatgpt
https://chatgpt.com/share/67fc2f11-38b0-8002-9453-60b3af14c8cd,2,1,1,chatgpt
https://chatgpt.com/share/67fc5076-377c-8002-9d2e-a31155147ff1,2,1,1,chatgpt
https://chatgpt.com/share/67fc5823-b580-8009-ac16-6903ce8441f8,8,4,4,chatgpt
https://chatgpt.com/share/67fc663a-e7d8-800d-b495-05dffe918cab,4,2,2,chatgpt
https://chatgpt.com/share/67fc7e85-71f4-8005-8195-540249b075bf,6,3,3,chatgpt
https://chatgpt.com/share/67fc81ae-5ae0-8000-b184-108d8e5624c8,2,1,1,chatgpt
https://chatgpt.com/share/67fcb058-8e3c-8006-a93c-0101053ccf13,14,7,7,chatgpt
https://chatgpt.com/share/67fcb4d0-b8a4-8000-9836-adb6bc46ce17,12,6,6,chatgpt
https://chatgpt.com/share/67fcdd2e-d0f8-8001-ae51-baa5ec695813,2,1,1,chatgpt
https://chatgpt.com/share/67fce6ac-26ec-8013-8000-74fe57dba9cd,18,9,9,chatgpt
https://chatgpt.com/share/67fd08ed-f5d4-8006-b6eb-949842a5e045,2,1,1,chatgpt
https://chatgpt.com/share/67fd0adb-4190-8010-836d-06789077bf61,2,1,1,chatgpt
https://chatgpt.com/share/67fd15c2-0c58-8005-abd4-a6c67dd90a0b,6,3,3,chatgpt
https://chatgpt.com/share/67fd2321-a5e0-8013-95d0-df394c0babfd,2,1,1,chatgpt
https://chatgpt.com/share/67fd26aa-42d8-800c-bf26-e843268653dc,5,3,2,chatgpt
https://chatgpt.com/share/67fd2a6a-4d5c-8011-984e-b210af35183e,34,17,17,chatgpt
https://chatgpt.com/share/67fd342a-ee1c-8002-a329-e0bec7b974e3,1,1,0,chatgpt
https://chatgpt.com/share/67fd468e-23d8-8006-b15e-3fb6f69fc77d,3,2,1,chatgpt
https://chatgpt.com/share/67fd4808-1fc8-8009-8c92-eec74d3f8945,2,1,1,chatgpt
https://chatgpt.com/share/67fd54df-fde0-8007-8f82-4102ceb12e2e,11,6,5,chatgpt
https://chatgpt.com/share/67fd69f1-8b8c-800b-b87b-55513ca16ff9,20,10,10,chatgpt
https://chatgpt.com/share/67fd816b-7b58-800c-89bb-5ef7c6298bbc,6,3,3,chatgpt
https://chatgpt.com/share/67fd9152-9f40-8007-a7de-5951cb9ca644,18,9,9,chatgpt
https://chatgpt.com/share/67fd9aab-84c4-8003-810d-cd206585df64,2,1,1,chatgpt
https://chatgpt.com/share/67fd9c27-9af4-8012-84f4-362a99be7a3e,2,1,1,chatgpt
https://chatgpt.com/share/67fda0da-9170-8009-a810-1d4045d83dac,2,1,1,chatgpt
https://chatgpt.com/share/67fdb40c-46b4-8013-bfa2-fa02af073887,4,2,2,chatgpt
https://chatgpt.com/share/67fde130-da18-8002-8b2b-9feea675d4c6,4,2,2,chatgpt
https://chatgpt.com/share/67fde53a-5648-800d-9f9a-b5b7e0997646,2,1,1,chatgpt
https://chatgpt.com/share/67fdea41-2e40-800a-a8f3-2da66858ec4f,1,1,0,chatgpt
https://chatgpt.com/share/67fdf2c9-809c-8012-8c41-be6439c5db5f,150,75,75,chatgpt
https://chatgpt.com/share/67fdf3ff-a084-8000-b785-d06045329b4a,14,7,7,chatgpt
https://chatgpt.com/share/67fe02e5-601c-800c-a3e1-93a878918acb,4,2,2,chatgpt
https://chatgpt.com/share/67fe1d74-15f0-8005-8f8f-4a2c6595c1c8,4,2,2,chatgpt
https://chatgpt.com/share/67fe31bb-aae4-8003-9886-d70f182c3a96,12,6,6,chatgpt
https://chatgpt.com/share/67fe3336-1514-8005-8e71-21bfddf02f5b,5,3,2,chatgpt
https://chatgpt.com/share/67fe36dd-56d8-8003-85b4-56b290068f72,10,5,5,chatgpt
https://chatgpt.com/share/67fe3ac5-9d24-8005-b734-493febdc384d,6,3,3,chatgpt
https://chatgpt.com/share/67fe3c15-fb60-800f-9f89-51f729fd7ff4,6,3,3,chatgpt
https://chatgpt.com/share/67fe3ffe-3114-800c-8e24-877fa2cf715d,2,1,1,chatgpt
https://chatgpt.com/share/67fe6235-c08c-800e-9c8e-c9c0f3ad3165,2,1,1,chatgpt
https://chatgpt.com/share/67fe75cf-8360-8013-9037-4ca37ef87594,2,1,1,chatgpt
https://chatgpt.com/share/67fe7b33-9aec-8012-a47e-03247ef5b626,14,7,7,chatgpt
https://chatgpt.com/share/67fe7d25-c1a8-8006-9b00-b176e1ce1cc1,10,5,5,chatgpt
https://chatgpt.com/share/67fe9eb6-950c-8010-a208-3f52b5dc7b55,2,1,1,chatgpt
https://chatgpt.com/share/67fea357-dd14-8005-955d-d63d0fb84ad4,2,1,1,chatgpt
https://chatgpt.com/share/67feb3ca-2088-800c-b31a-3a3c5c009e6f,6,3,3,chatgpt
https://chatgpt.com/share/67fec4aa-d4b4-8003-be47-4ee5f7357107,4,2,2,chatgpt
https://chatgpt.com/share/67fec73a-b380-8006-b2de-bb91677dac51,4,2,2,chatgpt
https://chatgpt.com/share/67fecff2-920c-8006-b2b7-f2d71fd26ef1,2,1,1,chatgpt
https://chatgpt.com/share/67fee424-fa8c-8010-9b05-9b317bca85cb,4,2,2,chatgpt
https://chatgpt.com/share/67fefbe2-cc94-8010-9362-d8c8b4893e2a,2,1,1,chatgpt
https://chatgpt.com/share/67ff120d-0534-8010-8440-667b8739338d,2,1,1,chatgpt
https://chatgpt.com/share/67ff31e2-384c-8008-a5e1-a9557954b67d,4,2,2,chatgpt
https://chatgpt.com/share/67ff3dec-ab7c-8004-86a9-f66488ea606c,4,2,2,chatgpt
https://chatgpt.com/share/67ff7912-448c-8007-a832-19943bd29c28,12,6,6,chatgpt
https://chatgpt.com/share/67ff7a31-ed58-8007-b210-8eadd90576f7,30,15,15,chatgpt
https://chatgpt.com/share/67ff7fae-17c4-8010-8242-c457831e3d56,2,1,1,chatgpt
https://chatgpt.com/share/67ff829b-96e0-8006-97ca-b3da9b63303c,2,1,1,chatgpt
https://chatgpt.com/share/67ff89b8-f820-8002-98d8-7f568e9888c5,2,1,1,chatgpt
https://chatgpt.com/share/67ff92f9-b508-8011-9d24-00cb7d2edb7b,2,1,1,chatgpt
https://chatgpt.com/share/67ff959f-d850-8007-9207-a4d280bd2e6b,56,28,28,chatgpt
https://chatgpt.com/share/67ff9f91-924c-8001-b354-dad9305731af,6,3,3,chatgpt
https://chatgpt.com/share/67ffa0bc-a590-8001-a29c-8c2d1a87db67,36,18,18,chatgpt
https://chatgpt.com/share/67ffa50d-00d8-8002-86ac-936ea8de2a9d,8,4,4,chatgpt
https://chatgpt.com/share/67ffaa2f-8488-8005-9135-3ad5fd0ebcaf,2,1,1,chatgpt
https://chatgpt.com/share/67ffab34-350c-8001-99b6-6506f9aa5bd0,2,1,1,chatgpt
https://chatgpt.com/share/67ffbffc-7f2c-8013-aebd-28c45782fc1a,4,2,2,chatgpt
https://chatgpt.com/share/67ffc0b1-08b4-8002-8e20-a177b526d419,2,1,1,chatgpt
https://chatgpt.com/share/67ffc9f9-9814-800d-bedb-ef8e378d991f,4,2,2,chatgpt
https://chatgpt.com/share/67ffce89-f588-8011-b9fa-9e138ee901af,4,2,2,chatgpt
https://chatgpt.com/share/67ffd11d-dd68-800b-9b75-8e52d5f5c6b0,2,1,1,chatgpt
https://chatgpt.com/share/67ffd515-f100-8002-a892-e8b2f861699c,8,4,4,chatgpt
https://chatgpt.com/share/67ffe097-7e7c-8007-b2fb-3ddc957e219c,18,9,9,chatgpt
https://chatgpt.com/share/67fff665-dec0-800b-83de-4bf8f2e73a5b,4,2,2,chatgpt
https://chatgpt.com/share/67fffcf9-037c-8000-acd5-d4ea0999414b,2,1,1,chatgpt
https://chatgpt.com/share/68000252-0410-8011-a046-2e6d88d43a7b,2,1,1,chatgpt
https://chatgpt.com/share/68000a6e-2e9c-8003-8f23-a69972eaf883,8,4,4,chatgpt
https://chatgpt.com/share/68001f82-ba6c-8005-b5c9-a25961d0f834,6,3,3,chatgpt
https://chatgpt.com/share/680033f8-257c-8012-a243-27949bc286ce,2,1,1,chatgpt
https://chatgpt.com/share/68003669-0e70-8013-bb5e-6bca57dee350,6,3,3,chatgpt
https://chatgpt.com/share/68004240-2a38-800c-95b4-4ed6350a32eb,2,1,1,chatgpt
https://chatgpt.com/share/680065b9-636c-8000-8ef6-b62565a66c8e,2,1,1,chatgpt
https://chatgpt.com/share/68007968-e0dc-8013-a679-06f545b3ec95,8,4,4,chatgpt
https://chatgpt.com/share/68009181-1640-8008-a7c7-9e922e8e9aef,4,2,2,chatgpt
https://chatgpt.com/share/6800bbed-5c8c-8006-920d-949521b95e28,2,1,1,chatgpt
https://chatgpt.com/share/6800bebb-7fc0-800c-b069-46fec4a1f1f8,2,1,1,chatgpt
https://chatgpt.com/share/6800bf05-dd7c-8002-a767-c390a445d209,8,4,4,chatgpt
https://chatgpt.com/share/6800d6b8-23c4-800d-b634-8ab90caa6d1e,4,2,2,chatgpt
https://chatgpt.com/share/6800ef41-8ddc-8008-9131-bed1dd6a0dff,12,6,6,chatgpt
https://chatgpt.com/share/68011300-4cf4-8005-baed-4426b3b0a6dc,4,2,2,chatgpt
https://chatgpt.com/share/6801139a-2a70-800b-aff3-2f3476513da2,16,8,8,chatgpt
https://chatgpt.com/share/68011848-a934-8001-bfe1-4f9ed725581a,2,1,1,chatgpt
https://chatgpt.com/share/680120e9-1d94-800a-9b38-29ec9546d646,4,2,2,chatgpt
https://chatgpt.com/share/68012cbd-6c00-8004-9246-bcf0043c08db,2,1,1,chatgpt
https://chatgpt.com/share/68013015-5450-8013-a7e1-66886d0da789,2,1,1,chatgpt
https://chatgpt.com/share/68013801-7510-800d-bf36-9917a7b12d79,2,1,1,chatgpt
https://chatgpt.com/share/6801538e-d22c-800c-a554-4b8aca4dacc8,4,2,2,chatgpt
https://chatgpt.com/share/680154e1-922c-8007-84ce-8ab970c75ed7,2,1,1,chatgpt
https://chatgpt.com/share/68015a60-2314-8002-9ab6-bcd40e08b281,10,5,5,chatgpt
https://chatgpt.com/share/68015fda-a710-800a-88a2-9edbc3ffb07e,2,1,1,chatgpt
https://chatgpt.com/share/680169fb-1d74-800c-ab30-6f8803c615ea,4,2,2,chatgpt
https://chatgpt.com/share/68016fc4-dea4-8005-883a-893191296d9c,20,10,10,chatgpt
https://chatgpt.com/share/680194c0-c56c-8012-98fc-edad5b00f52e,288,144,144,chatgpt
https://chatgpt.com/share/68019d47-c6b4-8004-a3a1-61d5f6a288ac,2,1,1,chatgpt
https://chatgpt.com/share/68019e11-3070-8012-988b-eb6cbc6b9ad1,2,1,1,chatgpt
https://chatgpt.com/share/6801b1eb-f97c-8006-9b72-7dec71188bf7,2,1,1,chatgpt
https://chatgpt.com/share/6801b339-6dd4-800b-8323-5e6f1242d494,2,1,1,chatgpt
https://chatgpt.com/share/6801bd05-b140-8011-a080-041be2d85fb6,4,2,2,chatgpt
https://chatgpt.com/share/6801bd25-4ce0-800e-a6df-a2ce488c24e6,3,2,1,chatgpt
https://chatgpt.com/share/6801c8ad-18c8-8006-bdd8-447500eae33e,10,5,5,chatgpt
https://chatgpt.com/share/6801e119-6cb4-800a-8fd2-19cc560e0924,8,4,4,chatgpt
https://chatgpt.com/share/6801e772-f1f8-800c-95d9-9058e02c29f8,16,8,8,chatgpt
https://chatgpt.com/share/6801edcf-0e88-800c-a8df-90efedf14f0f,10,5,5,chatgpt
https://chatgpt.com/share/6801f273-cc60-8012-9d94-d73198928b55,28,14,14,chatgpt
https://chatgpt.com/share/6801f7c8-a5b4-8005-ad01-088f57df936a,2,1,1,chatgpt
https://chatgpt.com/share/680235ab-3820-8009-ae73-9f7ddfa96e19,2,1,1,chatgpt
https://chatgpt.com/share/6802460c-6300-8003-b51b-babcd138d917,2,1,1,chatgpt
https://chatgpt.com/share/68024d78-6158-800b-97b3-f6db4318d21e,4,2,2,chatgpt
https://chatgpt.com/share/68024daa-bf14-800c-9cdb-13b9f5321f06,4,2,2,chatgpt
https://chatgpt.com/share/68025a6f-d958-800b-a514-b56a6c27f42d,2,1,1,chatgpt
https://chatgpt.com/share/68025c19-0674-800f-86ef-76b2c6782bda,4,2,2,chatgpt
https://chatgpt.com/share/68025cfa-77fc-8007-a811-eb10fc314c91,34,17,17,chatgpt
https://chatgpt.com/share/68026185-5bc4-800b-9987-75692438d2be,36,18,18,chatgpt
https://chatgpt.com/share/68026bf1-ca38-8004-926c-8575df5edd64,4,2,2,chatgpt
https://chatgpt.com/share/6802765f-6694-8011-9af3-8ff7aa1d1c9b,18,9,9,chatgpt
https://chatgpt.com/share/68027a81-77c0-8004-bfa6-beb9481b46ad,4,2,2,chatgpt
https://chatgpt.com/share/6802874d-ffcc-800b-adab-7bd861756ec4,6,3,3,chatgpt
https://chatgpt.com/share/680290b0-0ed8-8007-a498-c2673ec38cdf,2,1,1,chatgpt
https://chatgpt.com/share/68029912-a968-800d-8d34-289ac8afa821,6,3,3,chatgpt
https://chatgpt.com/share/6802a5d2-5724-8000-969b-9d329c24c223,2,1,1,chatgpt
https://chatgpt.com/share/6802b299-23e4-8011-8c78-5a4504ccd238,2,1,1,chatgpt
https://chatgpt.com/share/6802bb2e-08ec-8002-ac99-3530a18f268f,3,2,1,chatgpt
https://chatgpt.com/share/6802cca9-4810-8013-a42d-15660bdaaab2,8,4,4,chatgpt
https://chatgpt.com/share/6802ce51-f080-8003-93d4-ac8ae2396bd4,2,1,1,chatgpt
https://chatgpt.com/share/6802e531-f7e8-8000-a786-d5fa27e9c78a,2,1,1,chatgpt
https://chatgpt.com/share/6802f2cb-948c-8008-b137-0e4966bbd8bd,4,2,2,chatgpt
https://chatgpt.com/share/6802fac7-d2a8-800a-8dab-7ff131c9b074,2,1,1,chatgpt
https://chatgpt.com/share/680307ff-92e8-8005-8ec3-cd1edeea58ed,22,11,11,chatgpt
https://chatgpt.com/share/680308c7-9374-8008-8221-d93f3f2b92bc,6,3,3,chatgpt
https://chatgpt.com/share/68030a05-c504-800a-aa91-88e08a27fc2c,12,6,6,chatgpt
https://chatgpt.com/share/68030cdb-f21c-800d-a996-7409fba869c9,6,3,3,chatgpt
https://chatgpt.com/share/68031839-e634-800a-a025-1b888d2fa511,4,2,2,chatgpt
https://chatgpt.com/share/68035e2d-feb8-8001-ac16-1044ecdb8aeb,2,1,1,chatgpt
https://chatgpt.com/share/6803639f-edd4-800c-a01f-7c8b4f96f19a,4,2,2,chatgpt
https://chatgpt.com/share/6803674a-a448-800e-8c1a-565d3e665982,6,3,3,chatgpt
https://chatgpt.com/share/68036e1c-2dfc-8006-b1fb-6f67b51bbf73,2,1,1,chatgpt
https://chatgpt.com/share/68037c61-b004-8013-8c38-6324cf0c95b9,2,1,1,chatgpt
https://chatgpt.com/share/68037e66-4bc0-8005-9ca1-446ec643e4cc,4,2,2,chatgpt
https://chatgpt.com/share/68039e95-950c-800b-84bb-894495d9f66a,2,1,1,chatgpt
https://chatgpt.com/share/6803b465-f3b0-8004-b188-d20c7c6146df,2,1,1,chatgpt
https://chatgpt.com/share/6803b87c-d19c-8001-885d-345315f79318,4,2,2,chatgpt
https://chatgpt.com/share/6803c8d8-efac-8001-a3f5-06cc3f07b1de,5,3,2,chatgpt
https://chatgpt.com/share/68041b4f-34c0-8001-8e70-bffa82e3a5c2,5,3,2,chatgpt
https://chatgpt.com/share/68041d78-a4d4-8011-857f-0564c2280daa,4,2,2,chatgpt
https://chatgpt.com/share/680431b5-43b0-8000-a0fd-2bff48882cd5,4,2,2,chatgpt
https://chatgpt.com/share/6804397a-f7f4-8002-99d8-90a27b61de14,4,2,2,chatgpt
https://chatgpt.com/share/6804451b-a654-8005-8ecb-df68d484d552,10,5,5,chatgpt
https://chatgpt.com/share/68044a86-34b8-8008-8ce4-cdce2f01517d,118,59,59,chatgpt
https://chatgpt.com/share/68045399-b8bc-8011-a332-725d1beba167,4,2,2,chatgpt
https://chatgpt.com/share/68049d49-9708-8002-8a69-7c52bd6d01f6,4,2,2,chatgpt
https://chatgpt.com/share/6804c3d7-a114-8000-84f8-92bbf3d01bc8,2,1,1,chatgpt
https://chatgpt.com/share/6804ca03-d870-8012-b1b5-b8e65558c36d,2,1,1,chatgpt
https://chatgpt.com/share/6804cdcb-13a0-800e-8ef9-fdb83374ada5,4,2,2,chatgpt
https://chatgpt.com/share/6804cf51-7f4c-8011-ada5-4e44c33d16b4,2,1,1,chatgpt
https://chatgpt.com/share/6804dd54-6140-800f-a562-0ee13a1f3d15,2,1,1,chatgpt
https://chatgpt.com/share/6804eeed-e324-800a-8553-bb3284456054,2,1,1,chatgpt
https://chatgpt.com/share/6804f138-abd4-8002-a113-4dbd851ea499,6,3,3,chatgpt
https://chatgpt.com/share/6804f58d-7244-8013-9f9a-6a6a8be34fd6,10,5,5,chatgpt
https://chatgpt.com/share/6804f5e1-a764-800f-b3f1-093369e55f12,2,1,1,chatgpt
https://chatgpt.com/share/6805015f-6634-800a-a8de-6fd80a8ba020,2,1,1,chatgpt
https://chatgpt.com/share/68050186-6a54-8006-8a83-e0aba750a3ea,4,2,2,chatgpt
https://chatgpt.com/share/680503a6-fdfc-8002-aae6-23da6db4153b,2,1,1,chatgpt
https://chatgpt.com/share/68050af5-6e84-8000-b559-751832a348a6,2,1,1,chatgpt
https://chatgpt.com/share/68050cdd-6ca8-8010-b42f-47979f78c6a6,140,70,70,chatgpt
https://chatgpt.com/share/68051ce7-e950-8005-ac4a-385a9a815028,18,9,9,chatgpt
https://chatgpt.com/share/68051e80-2d6c-8010-98b3-d1a02e3fec2c,16,8,8,chatgpt
https://chatgpt.com/share/680524eb-f454-8011-bf19-37b9dd403b58,14,7,7,chatgpt
https://chatgpt.com/share/68053b49-a0d8-8008-a90e-0f2d28a23bce,16,8,8,chatgpt
https://chatgpt.com/share/680551d2-a6fc-8009-a0da-9eea124c1345,4,2,2,chatgpt
https://chatgpt.com/share/68055c29-e338-8013-853b-f1b18892508a,2,1,1,chatgpt
https://chatgpt.com/share/68057c51-4384-8006-8291-f6e1be62a2ca,2,1,1,chatgpt
https://chatgpt.com/share/6805a2b6-bd8c-8008-8c32-d8ad94b16373,4,2,2,chatgpt
https://chatgpt.com/share/6805a44d-5200-8012-8b6f-78aab396ad49,2,1,1,chatgpt
https://chatgpt.com/share/6805a4b8-4920-8007-ab5c-b26f8907c024,2,1,1,chatgpt
https://chatgpt.com/share/6805a7b1-e050-8001-9bdc-3fc0154ea4d2,2,1,1,chatgpt
https://chatgpt.com/share/6805c28f-35e0-800a-af64-88308ac4f04a,4,2,2,chatgpt
https://chatgpt.com/share/6805c721-3110-8001-aaec-10454ad60547,2,1,1,chatgpt
https://chatgpt.com/share/6805da27-cbdc-8008-8114-802b1afe5066,6,3,3,chatgpt
https://chatgpt.com/share/6805e24e-224c-8013-bfa7-101ce987a05d,8,4,4,chatgpt
https://chatgpt.com/share/6805e5ad-3e5c-800e-9130-cbfead1d4781,6,3,3,chatgpt
https://chatgpt.com/share/6805fa40-dfc4-8009-83bc-c8da4d88fe76,1,1,0,chatgpt
https://chatgpt.com/share/68061757-0ffc-8005-a2ac-9cb772bf763c,10,5,5,chatgpt
